"","ID.medlyn","file.medlyn","variable.medlyn","model.medlyn","deviance_SS.medlyn","numIter.medlyn","BIC.medlyn","k25.medlyn","Ea.medlyn","delS.medlyn","Hd.medlyn","minT.medlyn","maxT.medlyn","ID.new","file.new","variable.new","model.new","deviance_SS.new","numIter.new","BIC.new","k25.new","Ea.new","delS.new","Hd.new","minT.new","maxT.new"
"11","189_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","Medlyn",3.82196782582866,178,20.8932124702073,60.5960353986939,61.1904441123219,1.33356338477587,419.45629934173,20.0120600075,39.9642882723077,"189_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",3.80053578125486,177,20.8650955913494,60.5919131992781,58.709486690534,1.32882916452218,417.965349874079,20.0120600075,39.9642882723077
"12","190_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","Medlyn",1.8124787336057,239,17.1628622045207,68.9252085464916,68.2010537130384,0.980158812629529,307.289501095522,19.9602355958333,39.9460560730769,"190_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",1.79884744858937,12,17.1251160994429,68.9213501560741,65.7280385161574,0.978969798168506,306.910139840302,19.9602355958333,39.9460560730769
"13","2_ambient","WTC2_ACidata_processed.csv","Vcmax","Medlyn",4246.75068938625,10,65.3589594842205,89.9713786677098,100.153718286531,2.32374720922923,57.5960528077764,16.9972727272727,40.9192592592593,"2_ambient","WTC2_ACidata_processed.csv","Vcmax","New",4241.92937453718,12,65.3521438445716,89.9634938310735,127.672881844008,2.93009306087235,87.6454536860462,16.9972727272727,40.9192592592593
"14","2002_August","hikosaka_aci_data.csv","Vcmax","Medlyn",2105.58274487637,117,108.488348803095,62.6196852810022,101.802718846085,0.626769217721646,187.461462464268,14.9425,30.6028571428571,"2002_August","hikosaka_aci_data.csv","Vcmax","New",2108.41820507007,189,108.504497602235,62.5049364188053,101.802718846085,0.61890667181802,184.88199894839,14.9425,30.6028571428571
"15","3_elevated","WTC2_ACidata_processed.csv","Vcmax","Medlyn",928.121728919682,44,48.3551998199895,83.3512622505826,80.4671641713631,0.338612623814451,102.558220865984,17.864,40.0120689655172,"3_elevated","WTC2_ACidata_processed.csv","Vcmax","New",941.223702181688,47,48.4252895294197,83.0553679791496,80.4671641713631,0.318386692888921,95.6796361886493,17.864,40.0120689655172
"16","4_elevated","WTC2_ACidata_processed.csv","Vcmax","Medlyn",960.237487061299,5,56.4385867465686,47.9024786666575,59.7967956534437,0.0764803109533214,43.99872749359,17.2645454545455,39.25,"4_elevated","WTC2_ACidata_processed.csv","Vcmax","New",960.250897288529,33,56.4386705391747,47.9009415401252,57.9579008261929,7.12188748009039e-06,2.72234741079268,17.2645454545455,39.25
"17","506_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","Medlyn",3.96825644099236,76,21.0810194050497,71.3893498048396,58.8929336852143,1.47612768768853,466.62239916702,19.9547692941667,39.8589363091667,"506_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",3.94170729114575,16,21.0474550924394,71.3843103031309,56.4083801429426,1.45916077486142,461.294162652207,19.9547692941667,39.8589363091667
"18","515_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","Medlyn",79.9772653732004,30,36.0980973893032,72.4185303234941,102.279801419012,0.407513235943745,123.463832928093,19.9300931784615,40.0200879015385,"515_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",77.2000288179862,137,35.9213844836499,72.498067678106,102.279801419012,0.411087687747431,124.359068753801,19.9300931784615,40.0200879015385
"19","542_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","Medlyn",6.82266247617665,10,23.7906342724135,68.2993005187717,56.240899939944,0.66549992856665,210.740007325601,19.9651076984615,39.9942410791667,"542_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",6.80560385244094,20,23.7781171757899,68.2964663687562,53.7795934272888,0.664108873470572,210.290198294965,19.9651076984615,39.9942410791667
"20","561_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","Medlyn",139.772369961426,19,38.8894611845742,61.3162556354333,120.541328486287,0.325030286864972,94.3812605894246,20.4962019908333,40.0329977675,"561_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",140.581676565516,22,38.91832857073,61.349755376387,120.541328486287,0.332291468225569,96.3970197585645,20.4962019908333,40.0329977675
"21","576_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","Medlyn",135.117192122666,41,38.7200977903664,60.5574971314208,38.8885349665683,0.784662742419331,245.410537865398,19.9231042866667,40.1015993741667,"576_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",117.550822399732,74,38.0237391877026,60.542256568507,38.8885349665683,0.749507165030194,234.140420050002,19.9231042866667,40.1015993741667
