"","ID","file","variable","model","deviance_SS","numIter","BIC","k25","Ea","delS","Hd","minT","maxT","AIC"
"874","548_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",NA,NA,NA,NA,NA,NA,NA,19.7305221541667,39.7402909591667,NA
"875","560_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",5651.44029634588,7,57.3877138888528,65.1293001619308,12.7222452097675,0.102088833992186,1.36111813370918,20.2990803708333,39.9691848769231,59.3405243266823
"876","560_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",6296.10294070451,11,57.9278160327418,107.62417045539,0,0.135243979984519,5.73219540540611,20.2990803708333,39.9691848769231,59.8806264705713
"877","561_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",140.581676565516,22,38.91832857073,61.349755376387,120.541328486287,0.332291468225569,96.3970197585645,20.4962019908333,40.0329977675,40.8711390085595
"878","561_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",6.42454621200644,7,23.4900153310742,99.2666849800666,31.792788344084,0.998680196207765,317.085039218328,20.4962019908333,40.0329977675,25.4428257689037
"879","565_7/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,22.0252721963636,39.9596239725,NA
"880","565_7/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",1079.32795036908,20,49.1098546233082,95.6143274308664,64.8986081712269,1.26945531276728,395.454087591565,22.0252721963636,39.9596239725,51.0626650611377
"881","576_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",117.550822399732,74,38.0237391877026,60.542256568507,38.8885349665683,0.749507165030194,234.140420050002,19.9231042866667,40.1015993741667,39.9765496255321
"882","576_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",291.047816982065,20,42.5568231980393,105.937547274154,15.8313390620033,1.68123426347268,527.567580580169,19.9231042866667,40.1015993741667,44.5096336358688
"883","595_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",200.295054233083,21,40.6883430848969,85.6784541377525,127.687639011582,0.388292935072473,115.252010080713,20.3712771725,40.0457417407692,42.6411535227264
"884","595_9/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",25.1997065461301,13,30.3235470793204,142.020176157922,31.8211467908257,1.07776456662816,342.434577729274,20.3712771725,40.0457417407692,32.2763575171499
"885","598_7/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",23.9016517833017,8,30.0591231761535,79.9985145417904,52.7008744609802,1.45529450660028,454.378059335236,20.0925216671429,40.067396435,32.011933613983
"886","598_7/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",4697.24898989916,10,56.4630468072103,146.013316157767,0,0.457937988507546,3.65869353893888,20.0925216671429,40.067396435,58.4158572450398
"887","6_elevated","WTC2_ACidata_processed.csv","Vcmax","New",10.6644227280443,14,26.023951445822,77.0128745277801,121.340017554192,4.06529646063797,83.4210828028844,17.0163636363636,40.5145080733333,27.9767618836515
"888","6_elevated","WTC2_ACidata_processed.csv","Jmax","New",68.3504101916775,28,35.3126231545129,150.024561963515,28.1063525149688,0.437538137715403,137.663583865976,17.0163636363636,40.5145080733333,37.2654335923424
"889","606_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",530.584848132886,13,45.559284758022,79.3495005264367,128.106873574258,0.341017641026233,98.2183701805689,20.67205731,40.0352354784615,47.5120951958515
"890","606_8/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",714.702348936042,105,47.0487161361705,134.527855519252,56.887289329304,0.659224271186732,205.410988152789,20.67205731,40.0352354784615,49.001526574
"891","611_7/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Vcmax","New",9271.26280117543,14,59.8627597009902,76.5754096940856,14.2499403396601,0,0.00641758938013852,20.9964141845455,40.0915416372727,61.8155701388197
"892","611_7/07/2014","mike_aspinwall_corymbia_calophylla.V1.csv","Jmax","New",13668.3249723663,11,61.8035672775404,119.729957344195,0,0.79150816826395,3.70911125729182,20.9964141845455,40.0915416372727,63.7563777153699
"893","7_ambient","WTC2_ACidata_processed.csv","Vcmax","New",532.4801631044,15,52.9007767962496,77.5992798688017,121.169201411853,0.317740536243161,89.9316497952271,17.087,40.7947058823529,53.9419794501093
"894","7_ambient","WTC2_ACidata_processed.csv","Jmax","New",598.061754660446,15,53.5976670329185,138.379435869256,36.334651156849,0.430398674444852,134.804157320568,17.087,40.7947058823529,54.6388696867782
"895","8_elevated","WTC2_ACidata_processed.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,22.985,41.0445454545455,NA
"896","8_elevated","WTC2_ACidata_processed.csv","Jmax","New",225.236052512215,24,41.2751302047305,143.291980879211,39.3907895896359,0.332874582231006,104.275796189037,22.985,41.0445454545455,43.22794064256
"897","9_ambient","WTC2_ACidata_processed.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,17.108,40.9268965517241,NA
"898","9_ambient","WTC2_ACidata_processed.csv","Jmax","New",426.095173760409,94,51.5634793326257,142.899967961199,58.1830958172677,0.462427378826171,143.030095423098,17.108,40.9268965517241,52.6046819864854
"899","A_1","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",86871.4086771017,52,341.271904742047,83.8007348142046,145.803668079241,0.373099013429867,106.997132120125,20.7106963578571,42.06340932875,334.265917833736
"900","A_1","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",337018.670491573,110,381.943185746287,140.795350453021,85.8596704520635,0.310027338760332,92.9380898233325,20.7106963578571,42.06340932875,374.937198837976
"901","A_2","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",21848.5757331049,34,229.707176074225,79.8932631351617,76.1047172658443,1.13256682907131,356.044822973661,20.4990143423077,42.7065410614286,224.251963807434
"902","A_2","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",56194.7665497075,23,250.49030976631,115.357073345153,73.1007158036748,1.91816778621594,602.619391711629,20.4990143423077,42.7065410614286,245.035097499518
"903","A_3","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",62286.1564814866,115,272.673894162591,69.5815400832888,100.540239459081,0.316814106908012,96.1156184221422,20.3879161238462,41.550564085,266.783625010851
"904","A_3","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",NA,NA,NA,NA,NA,NA,NA,20.3879161238462,41.550564085,NA
"905","A_4","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,20.5358655107143,43.3779703773333,NA
"906","A_4","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",105475.77282848,22,243.146288506685,124.786673609844,37.7454624175917,3.69360916828823,1167.98100654831,20.5358655107143,43.3779703773333,238.167627138915
"907","A_5","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",7288.52536797447,14,157.212461486809,78.6646863845615,142.804847361137,0.36349775621099,98.6633578335462,20.2217521678571,42.601288858,153.34951787561
"908","A_5","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",74117.2152499506,9,194.3220068597,122.324707307505,41.5175456669034,0.999731357521604,14.3123438325046,20.2217521678571,42.601288858,190.459063248501
"909","acacia_NA","gwwACidata_processed_new.csv","Vcmax","New",843.73440389771,8,77.3925351080579,46.335031781958,231.107544387178,1.71348313553608,156.55962253702,19.4397430933333,30.0111367293333,76.4064122213768
"910","acacia_NA","gwwACidata_processed_new.csv","Jmax","New",2545.15775346806,9,87.329526502722,82.3351706540175,126.246030731823,0.569972245329732,85.2401358896846,19.4397430933333,30.0111367293333,86.3434036160409
"911","Acer rubrum_r1_20","nick_smith.csv","Vcmax","New",133.544616544441,42,44.6021166992153,15.9293065038135,21.4657978477909,0.361927701523464,115.546025732111,14,50,45.643319353075
"912","Acer rubrum_r1_20","nick_smith.csv","Jmax","New",132.218930539312,11,44.5422576094998,28.8496209798021,0,0.729215793372371,230.217670779728,14,50,45.5834602633596
"913","Acer rubrum_r1_30","nick_smith.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,14,50,NA
"914","Acer rubrum_r1_30","nick_smith.csv","Jmax","New",138.728656781801,22,44.8306224240174,27.260499828997,0,0.476204641121072,154.047592539807,14,50,45.8718250778772
"915","Acer rubrum_r1_35","nick_smith.csv","Vcmax","New",279.018778773674,75,42.3457807669909,13.4145063523016,56.3572187071668,0.48347638664053,153.429981090116,14,50,44.2985912048204
"916","Acer rubrum_r1_35","nick_smith.csv","Jmax","New",337.687679430082,24,43.2999925468149,29.3379111365763,4.07122669774544,0.59094171834912,191.67923489984,14,50,45.2528029846444
"917","Acer rubrum_r2_20","nick_smith.csv","Vcmax","New",596.23250995645,12,53.5792871794237,17.9991771048692,15.8528762357829,3.23583513091656,13.1102641452142,14,50,54.6204898332834
"918","Acer rubrum_r2_20","nick_smith.csv","Jmax","New",149.466821161157,31,45.2779495462347,34.7457978140066,0,1.16173904758345,372.79257094785,14,50,46.3191522000945
"919","Acer rubrum_r2_30","nick_smith.csv","Vcmax","New",2.56670327030061,36,20.8912367367036,4.65630450509055,59.9413629705301,0.253932297633241,79.2270070988316,14,50,21.9324393905633
"920","Acer rubrum_r2_30","nick_smith.csv","Jmax","New",10.8103811877353,47,29.5185442904657,11.8748893815752,38.6418894450221,0.290674396925097,91.4322485730285,14,50,30.5597469443254
"921","Acer rubrum_r2_35","nick_smith.csv","Vcmax","New",515.915257528131,88,52.7111580636146,21.1591037643851,47.9616613602759,0.480190660980354,151.288653634279,14,50,53.7523607174743
"922","Acer rubrum_r2_35","nick_smith.csv","Jmax","New",817.114602826781,59,55.470179075791,31.8975098906584,17.9022834735077,0.551523773681068,176.039994921645,14,50,56.5113817296508
"923","Acer rubrum_r3_20","nick_smith.csv","Vcmax","New",62.3379511197752,9,40.0309253746958,8.95473521096218,0,0.112679933952861,3.0051904033983,14,50,41.0721280285555
"924","Acer rubrum_r3_20","nick_smith.csv","Jmax","New",15.0793986620416,24,31.5154798408017,19.7408454923001,0,0.595409602439448,187.64320974607,14,50,32.5566824946614
"925","Acer_pseudoplatanus_summer","DreyerSevenSpp_final.csv","Vcmax","New",11234.0913629901,5,247.859192378485,76.368508912447,55.4618326762132,1.14908537494825,359.352521173044,10.0658333333333,40.1696666666667,241.568709688378
"926","Acer_pseudoplatanus_summer","DreyerSevenSpp_final.csv","Jmax","New",14610.7450732348,7,254.692101452319,148.84893991839,46.2946871957046,0.517377109978645,159.488110744296,10.0658333333333,40.1696666666667,248.401618762212
"927","aceru_A","B4Warmed_Aci_temp_curves_clean.csv","Vcmax","New",13653.832343319,48,227.833113576778,43.6172842253462,73.1461054068958,0.126668497580927,34.6401468919008,17.91875,32.1377777777778,222.155642497132
"928","aceru_A","B4Warmed_Aci_temp_curves_clean.csv","Jmax","New",NA,NA,NA,NA,NA,NA,NA,17.91875,32.1377777777778,NA
"929","aceru_W","B4Warmed_Aci_temp_curves_clean.csv","Vcmax","New",2655.54018802863,58,133.753704589595,38.3090628255454,132.763829536114,0.379587325470201,111.000444403757,18.0211111111111,32.1155555555556,130.213453584084
"930","aceru_W","B4Warmed_Aci_temp_curves_clean.csv","Jmax","New",3883.32579197595,9,139.454362410269,55.3742651261245,44.3493744401615,2.05468919576481,630.120151810681,18.0211111111111,32.1155555555556,135.914111404758
"931","ahelmitel_NA","gwwACidata_processed_new.csv","Vcmax","New",172.260440100801,6,39.9344229231535,64.7523625799395,230.695162320688,1.37867629668905,139.369672346553,17.8873139706667,19.8280897186667,41.887233360983
"932","ahelmitel_NA","gwwACidata_processed_new.csv","Jmax","New",469.916653022398,380,44.9521620569651,2.03630677387366e-09,231.452843874222,12.8345329613042,3761.66694401071,17.8873139706667,19.8280897186667,46.9049724947946
"933","ARFU2","Arctic_A-Ci_curves_2012-2015_test_file.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,7.2744151865,15.4623610423077,NA
"934","ARFU2","Arctic_A-Ci_curves_2012-2015_test_file.csv","Jmax","New",9280.83247647684,89,218.953526790987,426.426210003034,203.073237138618,0.563698498757096,155.988921969943,7.2744151865,15.4623610423077,213.276055711341
"935","ARLA2","Arctic_A-Ci_curves_2012-2015_test_file.csv","Vcmax","New",457.38086139942,207,96.0045207049185,30.0718144834684,119.281268642677,1.34738267287834,397.789424560788,17.8976705992308,21.0347762484615,93.1797739176108
"936","ARLA2","Arctic_A-Ci_curves_2012-2015_test_file.csv","Jmax","New",4909.80649071513,141,126.859674517409,1.10194027826292,34.3628832457636,4.41953623321363,1304.66708063745,17.8976705992308,21.0347762484615,124.034927730101
"937","ARPE 3026_ WINTER","Daintree_ACidata_processed.csv","Vcmax","New",28.0043615111817,294,30.8511866635521,49.9293982533919,201.333575948206,0.622228616682735,187.632963761608,21.6089505089654,39.6137453715006,32.8039971013816
"938","ARPE 3026_ WINTER","Daintree_ACidata_processed.csv","Jmax","New",169.146273973053,19,39.8432046672407,76.5317301359817,91.4004202284355,0.71765627797568,221.879142558081,21.6089505089654,39.6137453715006,41.7960151050702
"939","ARPE 3048_ WINTER","Daintree_ACidata_processed.csv","Vcmax","New",29.1867921618058,9,31.0579667506437,55.0887720916682,266.686346843568,1.44297730403374,180.32627966889,20.4285255008274,37.8143208821615,33.0107771884732
"940","ARPE 3048_ WINTER","Daintree_ACidata_processed.csv","Jmax","New",24.3455894602861,74,30.1511388426867,84.7807109896443,43.4211064626246,1.08970194265514,342.675751755047,20.4285255008274,37.8143208821615,32.1039492805162
"941","B_1","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,20.8866782864286,42.1518017692308,NA
"942","B_1","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",45942.6511130538,26,246.058855774239,125.875739268774,70.137269249693,0.58193976656342,180.808171842707,20.8866782864286,42.1518017692308,240.603643507447
"943","B_2","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",8530.58245541268,181,176.432386926502,65.9784522765452,67.8603109623415,2.82544755828538,891.778916833204,24.2839732842857,42.0618512092308,171.980528137021
"944","B_2","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",54612.1969232623,168,209.851179768577,73.326213099829,78.0087891845967,4.23408996215811,1332.48436480121,24.2839732842857,42.0618512092308,205.399320979096
"945","B_3","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",57081.1353478071,30,250.834610914814,79.1883400180073,141.467459334036,0.448016593834404,134.352530999964,20.2786576428571,42.1632050107143,245.379398648023
"946","B_3","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",134923.5796911,156,269.759777811,116.947135571382,84.3911860575868,0.452903970900477,139.285041972871,20.2786576428571,42.1632050107143,264.304565544208
"947","B_4","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",32721.7386189654,61,200.631263003184,82.5078493531458,115.216585274293,0.314716698713708,91.1203169511711,19.5099573876923,42.4249890646667,196.179404213703
"948","B_4","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",91962.98485306,12,219.231500200035,134.324170191069,50.99363109033,0.235648142179397,71.6518323158322,19.5099573876923,42.4249890646667,214.779641410554
"949","B_5","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Vcmax","New",48397.7476855489,179,256.938073433276,81.788136312487,65.7149638253386,4.2682804869367,1346.62210983703,20.240832465,42.3033060706667,251.26060235363
"950","B_5","GHS39_GREAT_MAIN_ACiT_20160216-20160227_L0.csv","Jmax","New",190193.870947024,18,288.415658340072,161.375921674576,61.3767239291665,0.523892021291736,162.94783264359,20.240832465,42.3033060706667,282.738187260426
"951","betpa_A","B4Warmed_Aci_temp_curves_clean.csv","Vcmax","New",NA,NA,NA,NA,NA,NA,NA,17.835,32.07,NA
"952","betpa_A","B4Warmed_Aci_temp_curves_clean.csv","Jmax","New",NA,NA,NA,NA,NA,NA,NA,17.835,32.07,NA
"953","betpa_W","B4Warmed_Aci_temp_curves_clean.csv","Vcmax","New",9385.79345415127,22,251.081986981085,63.8750987266922,52.5337019712593,5.08946930351199,1565.56895890547,17.93,32.07625,244.602802651063
"954","betpa_W","B4Warmed_Aci_temp_curves_clean.csv","Jmax","New",NA,NA,NA,NA,NA,NA,NA,17.93,32.07625,NA
"955","Betula alleghaniensis_r1_15","nick_smith.csv","Vcmax","New",43.9243380682666,33,33.1017281538956,25.089620546417,14.7975696740597,0.534724789549553,172.288083896589,14,50,35.0545385917251
"956","Betula alleghaniensis_r1_15","nick_smith.csv","Jmax","New",359.257285273011,82,43.6095793514025,50.7320568818241,0,0.479395176638493,154.765756041478,14,50,45.562389789232
"957","Betula alleghaniensis_r1_20","nick_smith.csv","Vcmax","New",700.45612613464,15,54.5458933188422,32.8238855224434,0,1.08505056511365,349.659320187588,14,50,55.5870959727019
"958","Betula alleghaniensis_r1_20","nick_smith.csv","Jmax","New",1370.79919888062,329,58.5743981627253,67.0327702912535,0,0.810167369659659,257.863389592042,14,50,59.615600816585
"959","Betula alleghaniensis_r1_25","nick_smith.csv","Vcmax","New",1323.44653969627,397,58.3634706955733,27.0050101173679,0,0.0166659252993386,2.06534112120665,14,50,59.4046733494331
"960","Betula alleghaniensis_r1_25","nick_smith.csv","Jmax","New",1325.7566149962,25,58.3739345630106,51.6567149399361,0,1.05207577054553,337.991739478777,14,50,59.4151372168703
"961","Betula alleghaniensis_r1_30","nick_smith.csv","Vcmax","New",1963.64945877161,11,60.7308628672512,32.6893954881874,2.34315600754079,0.75687415397078,242.342203462612,14,50,61.7720655211109
"962","Betula alleghaniensis_r1_30","nick_smith.csv","Jmax","New",1189.89818812332,13,57.7252410867073,44.0438041607986,0,1.07144691423096,345.262449266499,14,50,58.766443740567
"963","Betula alleghaniensis_r1_35","nick_smith.csv","Vcmax","New",1309.11527018291,67,58.2981438597884,61.5462640193345,38.6190341729317,0.606012587229043,192.174068098641,14,50,59.3393465136482
"964","Betula alleghaniensis_r1_35","nick_smith.csv","Jmax","New",333.305356590111,18,50.0898572686001,63.6399671284606,40.5572671756395,0.554907615340015,176.398949366964,14,50,51.1310599224599
"965","Betula alleghaniensis_r2_15","nick_smith.csv","Vcmax","New",1919.93567850593,12,60.595784711323,32.5403818716104,1.58114377136931,0.674588866563914,2.77302865926229,14,50,61.6369873651828
"966","Betula alleghaniensis_r2_15","nick_smith.csv","Jmax","New",3134.24355891914,26,63.5363617388148,72.4270283180821,0,0.957161724166922,304.969485473351,14,50,64.5775643926745
"967","Betula alleghaniensis_r2_20","nick_smith.csv","Vcmax","New",1785.14864609288,13,60.1590447244398,33.3750609270275,2.25728232373929,0.8476520225539,4.04288802384916,14,50,61.2002473782995
"968","Betula alleghaniensis_r2_20","nick_smith.csv","Jmax","New",3077.15432606527,20,63.4260661019181,71.6697262493902,0,0.903907939350112,286.997347502881,14,50,64.4672687557778
"969","Betula alleghaniensis_r2_25","nick_smith.csv","Vcmax","New",253.901310826884,26,48.457176838022,40.6834251834056,29.6649525107962,0.969809562153681,310.224219053512,14,50,49.4983794918817
"970","Betula alleghaniensis_r2_25","nick_smith.csv","Jmax","New",2341.8061534306,12,61.7875695555946,53.0724257955823,12.4489510593086,2.0902220064588,10.839558690597,14,50,62.8287722094543
"971","Betula alleghaniensis_r2_30","nick_smith.csv","Vcmax","New",398.698902578487,21,51.1647419405327,35.6844353281517,14.0322298181482,0.746612066198489,239.620646214405,14,50,52.2059445943924
"972","Betula alleghaniensis_r2_30","nick_smith.csv","Jmax","New",619.646061417972,31,53.8103936073333,53.1954295183597,9.13674733200887,0.755634481632805,243.214780630419,14,50,54.851596261193
"973","Betula alleghaniensis_r2_35","nick_smith.csv","Vcmax","New",16.3524972115828,61,32.0017866512314,29.6527764097494,55.7076266674033,0.546037309620016,173.289209503579,14,50,33.0429893050911
"974","Betula alleghaniensis_r2_35","nick_smith.csv","Jmax","New",35.2552319661232,27,36.6111865861199,45.2035966265152,39.6965979298573,0.427901861667017,135.996559211043,14,50,37.6523892399796
"975","Betula alleghaniensis_r3_15","nick_smith.csv","Vcmax","New",396.022747382496,11,44.0967435944957,19.5248491738728,0,0.653561319931238,207.451423305829,14,50,46.0495540323252
"976","Betula alleghaniensis_r3_15","nick_smith.csv","Jmax","New",1982.39607236146,14,52.1496929801398,39.4606974861983,0,0.198936653200962,15.4162667005068,14,50,54.1025034179693
"977","Betula alleghaniensis_r3_20","nick_smith.csv","Vcmax","New",1573.78356040527,12,59.4029303907262,31.5394381206324,0,0.131438447913168,4.41845519581295,14,50,60.444133044586
"978","Betula alleghaniensis_r3_20","nick_smith.csv","Jmax","New",6486.27867323698,11,67.9001684369723,58.144330059069,0,0.188029811688538,15.3121692578406,14,50,68.941371090832
"979","Betula alleghaniensis_r3_25","nick_smith.csv","Vcmax","New",172.549600185714,7,46.1396113239219,16.5207018295652,0,0.599902150994296,193.056989339612,14,50,47.1808139777816
"980","Betula alleghaniensis_r3_25","nick_smith.csv","Jmax","New",758.340728188117,29,55.0222996939855,37.5180767804689,0,0.69916457859025,221.328065236673,14,50,56.0635023478453
"981","Betula alleghaniensis_r3_30","nick_smith.csv","Vcmax","New",177.00657054439,9,46.2926240508553,42.1953624140418,29.97553686571,0.819032348240088,262.125766964096,14,50,47.3338267047151
"982","Betula alleghaniensis_r3_30","nick_smith.csv","Jmax","New",1731.82821599794,57,59.9771003397535,52.6372042829001,1.02467988924787,0.000380685177370456,0.147823191697251,14,50,61.0183029936132
"983","Betula alleghaniensis_r3_35","nick_smith.csv","Vcmax","New",165.540833304997,21,39.735474788564,37.0174337283123,57.691291849014,0.557143202908321,178.072317311785,23,50,41.6882852263935
"984","Betula alleghaniensis_r3_35","nick_smith.csv","Jmax","New",158.258815476368,30,39.5105441594696,65.5416213489454,22.9933120796492,0.668172293622644,216.112968901807,23,50,41.4633545972991
"985","Betula papyrifera_44","dillaway_etal.csv","Vcmax","New",281.993518043594,30,49.0868074393056,78.7500567899677,193.333483726482,0.566089019513809,168.529964931865,22.9671428571429,36.3185714285714,50.1280100931653
"986","Betula papyrifera_44","dillaway_etal.csv","Jmax","New",884.504557419757,49,55.9456689259747,184.675064740002,121.138628097958,0.441558575170093,132.584911657234,22.9671428571429,36.3185714285714,56.9868715798344
"987","Betula papyrifera_73","dillaway_etal.csv","Vcmax","New",564.115769465049,65,53.2470599018862,92.0158716753132,195.398403340588,0.516186532974111,151.250400823232,22.0457142857143,35.9628571428571,54.2882625557459
"988","Betula papyrifera_73","dillaway_etal.csv","Jmax","New",1536.85788243417,132,59.2604745792561,200.625626477836,116.259745865535,0.400365567086227,119.423568066166,22.0457142857143,35.9628571428571,60.3016772331158
"989","Betula papyrifera_r1_15","nick_smith.csv","Vcmax","New",137.21373405529,13,44.764741805582,40.9819250162855,32.8269316934111,0.799689653288588,254.832320921993,14,50,45.8059444594418
"990","Betula papyrifera_r1_15","nick_smith.csv","Jmax","New",3890.36044807952,2,64.8330454841949,60.0382887881248,0,0.734030238620878,236.801886967351,14,50,65.8742481380547
"991","Betula papyrifera_r1_20","nick_smith.csv","Vcmax","New",12.8679494873253,12,26.9630837516483,10.0136269140985,70.5632521569173,0.444895875922031,136.816055962693,14,41,28.9158941894778
"992","Betula papyrifera_r1_20","nick_smith.csv","Jmax","New",111.767109109134,47,37.7714719491595,18.0674614246953,2.34698014542502,0.00308154827418457,0.0431336978346482,14,41,39.724282386989
"993","Betula papyrifera_r2_15","nick_smith.csv","Vcmax","New",11.2825723425229,74,26.3056816551548,36.2943128773205,127.609627874502,0.361463557003782,104.51605775189,14,41,28.2584920929843
"994","Betula papyrifera_r2_15","nick_smith.csv","Jmax","New",1504.76403108617,9,50.7713422066176,39.2539217131101,11.9378544553986,0,0.00556833186070227,14,41,52.7241526444471
"995","Betula papyrifera_r2_20","nick_smith.csv","Vcmax","New",7.11235312427187,23,27.0065018224674,5.67744135717231,12.8302756003469,0.996315870527597,320.277987441718,14,50,28.0477044763271
"996","Betula papyrifera_r2_20","nick_smith.csv","Jmax","New",42.0791832238045,35,37.6728218781903,12.8846751792613,0,0.591755143182313,189.968142481689,14,50,38.71402453205
"997","Betula papyrifera_r3_15","nick_smith.csv","Vcmax","New",323.257443894252,16,49.9061972032798,39.538522185745,19.7315048096013,0.768299961606926,245.415390291332,14,50,50.9473998571396
"998","Betula papyrifera_r3_15","nick_smith.csv","Jmax","New",2340.0129241303,41,61.7829733180426,68.8208809831188,0,1.68959250294092,533.074793138639,14,50,62.8241759719023
"999","Betula papyrifera_r3_20","nick_smith.csv","Vcmax","New",25.5219417299078,10,30.3870780429332,21.7057983196678,53.700123292604,0.789149549907529,245.833799282429,14,41,32.3398884807627
"1000","Betula papyrifera_r3_20","nick_smith.csv","Jmax","New",621.426624854896,19,46.3494745450722,35.3545618445747,4.13694382776812,0,0.189864127765247,14,41,48.3022849829017
"1001","Betula papyrifera_r4_15","nick_smith.csv","Vcmax","New",11.7925825426352,13,26.526739010743,20.4458501400211,97.6241659876709,0.392742573623536,118.012752233596,14,41,28.4795494485725
"1002","Betula papyrifera_r4_15","nick_smith.csv","Jmax","New",670.375735917809,13,46.728577107411,25.5776416947259,23.8750139306022,2.82471231908278,18.416243953373,14,41,48.6813875452405
"1003","Betula papyrifera_r4_20","nick_smith.csv","Vcmax","New",115.895651232439,28,43.7516442967475,15.8272942394752,11.9669116195857,1.08618651495982,348.057397839137,14,50,44.7928469506072
"1004","Betula papyrifera_r4_20","nick_smith.csv","Jmax","New",274.694613129991,49,48.929462826616,25.7921392249307,0,0.793772578858068,253.480575465853,14,50,49.9706654804757
"1005","Betula pendula_summer","Betula_pendula_Pinus_sylvestris_wang_etal.csv","Vcmax","New",3697.82818365409,27,176.131576202934,107.957948418574,58.3924837748651,4.72752051050267,1445.04006719966,5.35,32.1,171.152914835164
"1006","Betula pendula_summer","Betula_pendula_Pinus_sylvestris_wang_etal.csv","Jmax","New",1701.1409573776,51,160.602646351307,119.203517013947,34.5902106664417,0.636818796507758,192.584985560467,5.35,32.1,155.623984983537
"1007","Betula_pendula_summer","DreyerSevenSpp_final.csv","Vcmax","New",11453.4071392797,96,232.031047572433,67.1911764393923,67.1681461862579,7.31661700086091,2293.06436878751,10.7440909090909,39.989,226.140778420694
"1008","Betula_pendula_summer","DreyerSevenSpp_final.csv","Jmax","New",4747.73064967027,238,210.896155414857,123.424046927518,56.5862204126746,0.34662226697695,106.891852559875,10.7440909090909,39.989,205.005886263118
"1009","C.g.","Angelica_Varhammar_tropical_species_with_gs.csv","Vcmax","New",2312.25263555769,4,102.035028541546,36.1086076552221,66.627461648791,0.0502044119251099,65.3844348645463,19.72125,39.26625,100.045552177554
"1010","C.g.","Angelica_Varhammar_tropical_species_with_gs.csv","Jmax","New",1937.52913260193,20,100.09013286397,82.0687167325281,59.3735586767764,0.348471148430555,106.620907815888,19.72125,39.26625,98.1006564999779
"1011","C.s.","Angelica_Varhammar_tropical_species_with_gs.csv","Vcmax","New",4366.36447503889,6,208.886491151698,60.3625342789043,51.6112973947381,2.3032304939258,719.541071748676,21.12,39.84875,202.996221999958
"1012","C.s.","Angelica_Varhammar_tropical_species_with_gs.csv","Jmax","New",17835.2666923405,15,242.660420041078,137.374551804654,10.6044841503293,2.82219246215567,882.741491643986,21.12,39.84875,236.770150889338
